gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.00224530213706706,False,False,True,True,False,False,False,False,False,True,1
0,0,1,1,0.16666666666666666,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.025849760501105382,False,False,True,False,False,True,True,False,False,False,0
1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0.010447761194029848,0.16290530582166546,False,False,True,False,False,True,True,False,False,False,0
0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.00474392041267502,False,False,True,True,False,False,False,False,False,True,0
1,0,1,1,0.4722222222222222,1,0,0,1,1,0,1,0,1,0.7124378109452736,0.3559955324244658,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.5138888888888888,0,0,1,1,0,1,0,0,1,0.22189054726368157,0.16014761422254975,True,False,False,False,False,True,False,False,False,True,0
1,1,1,1,0.8055555555555555,1,1,1,1,0,1,0,0,1,0.7124378109452736,0.5901978168754607,False,True,False,False,True,False,True,False,False,False,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.2716417910447761,0.005244795504789978,True,False,False,True,False,False,False,False,False,True,0
0,1,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5273631840796019,0.008203988577745028,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.3203980099502488,0.0058089996315401635,True,False,False,True,False,False,False,False,True,False,1
1,0,1,0,1.0,1,1,1,1,1,1,0,0,0,0.49651741293532337,0.553691507000737,True,False,False,False,False,True,False,False,False,True,0
0,1,1,1,0.16666666666666666,0,0,0,0,0,1,0,0,1,0.1099502487562189,0.04097964259395726,True,False,False,True,False,False,False,False,False,True,0
0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.0036327837140751663,False,False,True,True,False,False,False,False,False,True,1
0,0,1,0,0.6527777777777778,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.10611067612380251,False,False,True,False,False,True,True,False,False,False,0
1,0,1,1,0.08333333333333333,1,0,0,0,0,0,0,0,1,0.26218905472636816,0.030029476787030218,True,False,False,True,False,False,True,False,False,False,1
0,0,0,0,0.8333333333333333,0,0,1,0,1,0,1,1,0,0.3517412935323383,0.37272591193809884,True,False,False,False,False,True,False,False,True,False,0
0,1,0,0,0.027777777777777776,1,0,0,1,0,0,1,0,1,0.6522388059701492,0.018849023581429626,False,True,False,True,False,False,True,False,False,False,0
1,0,1,0,0.7083333333333333,1,0,1,1,1,1,1,1,1,0.6527363184079601,0.49593542741341207,True,False,False,False,False,True,False,True,False,False,0
0,0,1,1,1.0,1,1,1,1,1,0,1,1,0,0.908457711442786,0.9081671425939574,False,True,False,False,False,True,False,True,False,False,0
1,0,1,0,1.0,1,1,1,1,1,0,1,1,1,0.6666666666666666,0.7004306374355197,True,False,False,False,False,True,False,False,True,False,0
0,0,1,1,0.7222222222222222,1,1,0,0,0,0,0,0,0,0.04776119402985074,0.1445168570375829,False,False,True,False,False,True,False,False,False,True,0
0,0,1,0,0.986111111111111,1,1,1,1,1,1,1,1,0,0.745771144278607,0.7491421794399411,True,False,False,False,False,True,False,True,False,False,0
0,0,1,0,0.38888888888888884,1,1,0,0,0,0,0,0,0,0.072636815920398,0.07739959469417836,False,False,True,False,True,False,False,False,False,True,0
1,1,1,0,0.986111111111111,0,0,1,1,1,1,0,0,0,0.2796019900497512,0.38612288135593226,True,False,False,False,False,True,False,True,False,False,0
1,0,1,1,0.9444444444444444,1,0,1,0,0,1,1,1,1,0.8089552238805969,0.7677781871775977,False,True,False,False,False,True,False,False,True,False,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5184079601990049,0.008100359248341932,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.15277777777777776,1,1,0,0,1,0,1,0,1,0.7059701492537314,0.1140268054532056,False,True,False,True,False,False,False,False,True,False,0
1,0,1,1,0.041666666666666664,1,0,0,1,1,0,0,0,1,0.3771144278606965,0.019361413043478264,True,False,False,True,False,False,False,False,False,True,1
0,0,1,0,0.8472222222222222,1,1,0,0,1,1,1,1,1,0.8462686567164178,0.7505469325718498,False,True,False,False,True,False,True,False,False,False,0
1,0,1,0,0.08333333333333333,1,1,0,0,0,0,0,0,1,0.5696517412935324,0.05043294030950627,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,0.6388888888888888,1,1,1,0,0,0,0,0,0,0.34676616915422886,0.28323047162859255,True,False,False,True,False,False,False,False,True,False,0
0,0,0,1,0.6944444444444444,1,0,0,0,0,0,0,0,0,0.5184079601990049,0.4068717759764186,False,True,False,False,False,True,False,True,False,False,0
1,0,0,0,0.9583333333333333,1,0,0,1,1,1,1,1,1,0.8537313432835821,0.8361735445836405,False,True,False,False,True,False,True,False,False,False,1
1,0,1,1,0.5277777777777778,1,1,1,0,1,1,1,1,1,0.6681592039800995,0.3796287767133383,True,False,False,False,False,True,True,False,False,False,0
0,0,0,0,0.041666666666666664,1,1,0,0,0,0,0,0,1,0.5572139303482587,0.024214719970523216,False,True,False,True,False,False,False,False,True,False,1
0,1,1,0,0.9444444444444444,1,1,0,1,0,0,0,1,1,0.7099502487562188,0.705554532056006,False,True,False,True,False,False,True,False,False,False,1
1,0,0,1,0.3472222222222222,1,0,0,0,0,0,0,0,0,0.025373134328358193,0.052989130434782615,False,False,True,True,False,False,False,False,False,True,0
0,1,1,0,0.25,1,1,0,0,0,1,1,1,0,0.8109452736318408,0.21143261790714815,False,True,False,True,False,False,True,False,False,False,1
1,0,0,0,0.09722222222222221,1,1,0,0,0,0,0,1,1,0.6661691542288557,0.06937983603537215,False,True,False,True,False,False,False,False,False,True,1
0,0,0,0,0.9027777777777777,0,0,1,0,1,1,1,1,0,0.4149253731343284,0.4514899594694179,True,False,False,False,False,True,False,True,False,False,0
0,0,0,0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0.010447761194029848,0.026339121223286667,False,False,True,False,True,False,False,False,False,True,0
1,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0.06517412935323383,0.0028555637435519533,True,False,False,True,False,False,True,False,False,False,1
1,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0.007462686567164173,0.04016212232866618,False,False,True,True,False,False,False,False,True,False,0
0,0,1,0,0.8888888888888888,1,1,1,0,1,1,1,1,1,0.664179104477612,0.631494104642594,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,0.3611111111111111,1,1,1,1,0,0,0,0,1,0.6805970149253732,0.2543236459100958,False,True,False,True,False,False,False,True,False,False,0
0,0,0,1,0.05555555555555555,1,1,0,1,0,0,1,0,0,0.7099502487562188,0.04210229366249079,False,True,False,True,False,False,False,False,False,True,1
1,0,1,0,0.986111111111111,1,0,1,0,0,1,0,0,0,0.3606965174129353,0.4350359248341931,True,False,False,False,False,True,True,False,False,False,0
0,0,0,0,0.6805555555555555,1,1,1,1,0,0,0,0,1,0.4129353233830846,0.337866156963891,True,False,False,True,False,False,False,True,False,False,1
1,0,0,0,0.09722222222222221,1,1,0,0,0,0,0,1,1,0.682089552238806,0.0714293938835667,False,True,False,True,False,False,False,False,True,False,1
0,1,0,0,0.4861111111111111,1,1,1,1,1,1,1,1,1,0.9208955223880596,0.44172577376565964,False,True,False,False,True,False,True,False,False,False,0
1,1,1,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.517910447761194,0.008094602063375093,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,0.08333333333333333,1,0,0,0,0,0,1,1,0,0.7069651741293532,0.06650700073691969,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.3472222222222222,1,0,0,0,0,0,1,1,1,0.7179104477611941,0.25085206337509214,False,True,False,False,True,False,False,False,True,False,1
0,0,0,1,0.18055555555555555,1,0,0,0,1,1,0,0,0,0.3502487562189055,0.0826846904937362,True,False,False,True,False,False,False,False,False,True,0
1,1,0,0,0.125,1,1,1,0,0,0,0,0,0,0.3611940298507462,0.05688674465733236,True,False,False,True,False,False,False,False,True,False,1
0,0,1,0,1.0,1,1,1,0,1,1,1,1,1,0.6631840796019901,0.6983810795873251,True,False,False,False,False,True,True,False,False,False,0
1,0,1,1,0.3055555555555555,1,1,0,0,1,1,1,1,1,0.600995024875622,0.19157032977155491,True,False,False,False,True,False,False,False,False,True,0
1,0,0,0,0.4583333333333333,1,0,0,1,0,1,0,0,0,0.6203980099502486,0.30525746131171705,False,True,False,False,False,True,True,False,False,False,0
1,1,0,0,0.25,1,1,1,1,0,0,0,0,1,0.399502487562189,0.11110215549005159,True,False,False,True,False,False,False,True,False,False,0
1,0,1,1,0.4722222222222222,1,1,0,0,1,0,1,1,0,0.5865671641791045,0.3170827192336036,True,False,False,False,True,False,True,False,False,False,0
0,0,0,0,0.08333333333333333,1,1,0,1,0,0,1,0,1,0.7149253731343282,0.0600244104642594,False,True,False,True,False,False,False,False,True,False,1
0,0,0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0.027860696517412936,0.061204633382461314,False,False,True,False,True,False,True,False,False,False,0
1,0,0,0,0.20833333333333331,1,1,0,0,0,0,1,1,1,0.7472636815920397,0.1663423452468681,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.875,1,1,0,1,0,1,1,1,0,0.8671641791044776,0.7729826823876198,False,True,False,True,False,False,False,False,True,False,0
1,1,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,0,0.508457711442786,0.03012734893146647,False,True,False,True,False,False,False,False,True,False,0
0,1,1,0,0.9166666666666666,1,1,0,1,1,0,1,0,1,0.5233830845771144,0.5456487196020635,True,False,False,False,True,False,True,False,False,False,0
0,0,1,0,0.5833333333333333,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.10016350405305822,False,False,True,True,False,False,False,True,False,False,0
0,1,0,0,0.05555555555555555,1,1,1,0,0,0,0,0,1,0.6169154228855721,0.03496914148857775,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.3611111111111111,1,1,0,0,1,0,1,1,1,0.818407960199005,0.2993678610906411,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,0.5416666666666666,1,0,0,0,1,1,0,0,0,0.6333333333333334,0.37073392593957266,False,True,False,False,True,False,False,False,True,False,0
0,0,1,0,0.9722222222222222,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.15295113301400148,False,False,True,False,False,True,False,True,False,False,0
1,0,0,0,0.041666666666666664,1,0,0,0,0,0,1,0,0,0.36716417910447763,0.018325119749447314,True,False,False,True,False,False,False,False,False,True,1
1,0,0,0,0.736111111111111,1,1,0,0,0,0,1,0,0,0.6686567164179105,0.5201328758290347,False,True,False,True,False,False,True,False,False,False,1
0,0,1,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.26616915422885573,0.010334147015475314,True,False,False,True,False,False,False,False,True,False,0
0,0,1,1,1.0,1,0,1,1,1,1,0,1,1,0.5582089552238805,0.6030536109064113,True,False,False,False,False,True,False,False,True,False,0
1,0,1,1,1.0,0,0,1,1,1,1,1,1,1,0.46318407960199004,0.5434494749447311,True,False,False,False,False,True,False,True,False,False,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,1,1,0.37014925373134333,0.0063847181282240244,True,False,False,True,False,False,False,False,True,False,0
1,0,0,0,0.6666666666666666,1,0,0,1,1,1,1,1,0,0.6034825870646766,0.4342644620486368,True,False,False,False,False,True,False,True,False,False,0
1,0,1,1,0.875,1,0,1,1,1,1,1,0,0,0.5597014925373134,0.538244979734709,True,False,False,False,False,True,False,True,False,False,0
1,0,1,1,1.0,1,1,0,0,0,0,0,0,0,0.05820895522388059,0.1997340180545321,False,False,True,False,False,True,False,True,False,False,0
1,0,0,0,0.8194444444444444,1,1,0,0,1,0,0,0,0,0.35721393034825866,0.35880503868828306,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,0.40277777777777773,0,0,1,0,0,1,0,0,0,0.17263681592039803,0.12350313190862197,True,False,False,False,True,False,False,False,False,True,0
0,0,1,1,0.7916666666666666,1,0,1,0,1,1,0,0,1,0.408457711442786,0.3770207719233604,True,False,False,False,True,False,False,False,False,True,0
0,0,0,0,0.41666666666666663,1,1,0,1,1,1,1,1,0,0.9174129353233832,0.38308884487840833,False,True,False,False,True,False,False,True,False,False,0
1,0,0,0,0.5277777777777778,1,1,1,1,1,1,0,0,0,0.5144278606965175,0.30600013817243926,True,False,False,True,False,False,False,False,True,False,0
0,0,1,0,0.20833333333333331,1,0,0,0,0,0,0,0,0,0.021890547263681587,0.03808953574060428,False,False,True,True,False,False,False,True,False,False,0
0,1,0,0,0.986111111111111,1,1,0,1,0,0,1,1,1,0.8099502487562189,0.8003811256448048,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,0.09722222222222221,1,0,0,1,0,0,1,1,1,0.7562189054726368,0.07703113485630067,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,0.375,1,0,0,0,0,0,0,0,1,0.013432835820895522,0.06461288688282978,False,False,True,False,False,True,False,False,False,True,0
0,0,1,0,0.5555555555555556,1,0,0,0,0,0,0,0,0,0.008457711442786064,0.08982359985261608,False,False,True,False,False,True,False,False,False,True,0
0,1,0,0,0.013888888888888888,1,0,0,1,0,0,0,1,1,0.6741293532338308,0.009902358142962418,False,True,False,True,False,False,False,False,True,False,1
1,0,1,0,0.9027777777777777,1,1,0,1,0,0,1,0,1,0.7323383084577114,0.6840514462048638,False,True,False,True,False,False,True,False,False,False,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,1,1,0.6253731343283582,0.009338154016212234,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.2572139303482587,0.005077837140751659,True,False,False,True,False,False,False,False,True,False,1
0,0,1,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.01641791044776117,0.005267824244657333,False,False,True,True,False,False,False,False,False,True,0
0,1,1,0,0.40277777777777773,1,1,0,0,1,0,1,1,1,0.8039800995024875,0.3400020725865881,False,True,False,True,False,False,True,False,False,False,1
1,0,0,0,0.20833333333333331,1,0,0,0,0,0,0,0,0,0.015422885572139305,0.035072770817980846,False,False,True,False,True,False,False,False,False,True,0
0,0,1,1,0.9722222222222222,1,1,1,1,1,1,1,0,0,0.6114427860696517,0.6613048084008845,True,False,False,False,False,True,True,False,False,False,0
0,1,1,0,0.3611111111111111,1,1,0,1,1,0,0,1,1,0.7522388059701491,0.2742204771554901,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.4861111111111111,1,1,1,1,1,1,0,0,1,0.7810945273631841,0.3918800663227709,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,0.9444444444444444,1,0,0,0,1,1,1,1,1,0.5442786069651742,0.5703355287398675,True,False,False,False,False,True,True,False,False,False,0
1,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.5636815920398011,0.008624263080324247,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.002331659911569639,False,False,True,True,False,False,False,False,False,True,0
1,0,1,1,0.9583333333333333,1,1,0,0,1,0,0,0,1,0.6064676616915423,0.6241536938098747,False,True,False,False,False,True,False,True,False,False,0
0,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.009591470154753133,False,False,True,True,False,False,False,False,False,True,0
1,0,0,0,0.4305555555555555,1,0,1,1,1,1,1,0,1,0.5393034825870647,0.24827860169491528,True,False,False,True,False,False,True,False,False,False,0
1,1,1,0,0.8055555555555555,1,1,1,1,1,0,1,1,1,0.9014925373134327,0.7239372236551217,False,True,False,False,True,False,False,False,True,False,1
0,0,1,1,0.9027777777777777,1,1,1,1,1,1,1,1,0,0.7293532338308457,0.6867112656595432,True,False,False,False,False,True,True,False,False,False,0
0,0,1,1,0.7083333333333333,1,0,1,1,0,1,0,1,1,0.5124378109452736,0.41019942888725136,True,False,False,False,True,False,False,True,False,False,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.008457711442786064,0.0021992446573323512,False,False,True,True,False,False,False,False,False,True,0
1,0,1,0,0.20833333333333331,1,1,0,0,1,0,1,1,1,0.8243781094527362,0.1731818809874724,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,0.7222222222222222,1,0,0,0,1,0,0,0,1,0.32537313432835824,0.30059989867354464,True,False,False,False,True,False,True,False,False,False,0
1,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,1,0.06865671641791044,0.002895864038319823,True,False,False,True,False,False,False,False,True,False,1
1,0,0,1,0.041666666666666664,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.006712877671333825,False,False,True,True,False,False,False,False,False,True,0
0,1,0,0,0.18055555555555555,1,0,0,1,1,0,0,0,1,0.363681592039801,0.08420458732498158,True,False,False,True,False,False,False,False,True,False,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5154228855721392,0.0080658161385409,False,True,False,True,False,False,False,False,True,False,1
0,1,0,0,0.06944444444444445,1,0,0,0,1,0,1,0,1,0.6626865671641791,0.047847964259395734,False,True,False,True,False,False,False,False,False,True,1
0,0,0,0,0.3472222222222222,1,0,1,0,0,1,1,1,1,0.5761194029850747,0.22947563559322037,True,False,False,True,False,False,False,True,False,False,0
0,0,0,0,0.9583333333333333,1,1,0,1,1,1,1,1,1,0.917910447761194,0.8584480932203391,False,True,False,False,False,True,True,False,False,False,0
1,0,0,0,0.05555555555555555,1,1,0,0,0,1,0,1,0,0.47064676616915413,0.02731208548268239,True,False,False,True,False,False,False,False,False,True,0
0,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.007271324613117171,False,False,True,True,False,False,False,False,False,True,0
1,0,0,0,0.06944444444444445,0,0,0,0,0,0,0,0,0,0.06019900497512437,0.011537398673544585,True,False,False,True,False,False,False,False,False,True,0
1,0,0,0,0.05555555555555555,1,1,1,0,0,0,0,0,1,0.6154228855721392,0.03870555453205601,False,True,False,True,False,False,False,False,True,False,0
1,1,0,0,0.2222222222222222,1,0,0,0,0,0,0,1,1,0.6019900497512437,0.14027381171702286,False,True,False,True,False,False,False,False,True,False,0
0,0,0,1,0.6944444444444444,1,0,1,0,1,1,1,0,1,0.5228855721393034,0.4004870578481946,True,False,False,False,True,False,False,True,False,False,0
1,0,1,1,0.2222222222222222,1,0,1,1,0,0,0,0,1,0.3741293532338309,0.09877026529108328,True,False,False,False,True,False,False,False,False,True,0
0,0,1,1,0.6805555555555555,1,1,0,0,0,0,1,1,1,0.7676616915422886,0.5312672715549006,False,True,False,True,False,False,True,False,False,False,0
1,0,0,1,0.3194444444444444,1,0,0,1,0,1,0,0,0,0.35721393034825866,0.1511203481945468,True,False,False,True,False,False,False,False,True,False,0
0,0,1,0,0.6527777777777778,1,1,0,0,1,0,1,1,1,0.818407960199005,0.541992907148121,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.3055555555555555,1,0,1,0,0,0,0,0,1,0.3039800995024875,0.12143054532056007,True,False,False,True,False,False,False,True,False,False,1
0,0,1,1,0.8888888888888888,1,1,1,1,1,1,1,1,0,0.9462686567164179,0.8316541543846722,False,True,False,False,True,False,False,False,True,False,0
1,0,1,1,0.2777777777777778,1,0,0,0,1,0,0,0,1,0.3119402985074627,0.10821204863669862,True,False,False,True,False,False,False,False,True,False,0
1,0,1,1,0.7083333333333333,1,1,0,1,0,1,0,0,0,0.6562189054726368,0.49508912122328674,False,True,False,False,True,False,True,False,False,False,0
